Datetime,Frames,Bytes
2022-07-07 15:34:20,44112,31145567
2022-07-07 15:34:25,37723,26369263
2022-07-07 15:34:30,43957,31644335
2022-07-07 15:34:35,46510,33368134
2022-07-07 15:34:40,36714,24786012
2022-07-07 15:34:45,38577,26610922
2022-07-07 15:34:50,43010,30103571
2022-07-07 15:34:55,37780,26450437
2022-07-07 15:35:00,35001,23690380
2022-07-07 15:35:05,46980,33185566
2022-07-07 15:35:10,34917,24544960
2022-07-07 15:35:15,36502,24814158
2022-07-07 15:35:20,39805,27902394
2022-07-07 15:35:25,48225,35722401
2022-07-07 15:35:30,35220,23530771
2022-07-07 15:35:35,44074,31867242
2022-07-07 15:35:40,41019,28838926
2022-07-07 15:35:45,45410,33282066
2022-07-07 15:35:50,41127,29313796
2022-07-07 15:35:55,36623,25321751
2022-07-07 15:36:00,40955,28974676
2022-07-07 15:36:05,45534,32482893
2022-07-07 15:36:10,36876,26014219
2022-07-07 15:36:15,36270,24922093
2022-07-07 15:36:20,45165,32664321
2022-07-07 15:36:25,41399,29148000
2022-07-07 15:36:30,46326,34523974
2022-07-07 15:36:35,43809,30638481
2022-07-07 15:36:40,34934,24005205
2022-07-07 15:36:45,32649,21012196
2022-07-07 15:36:50,46664,33749759
2022-07-07 15:36:55,42111,29191524
2022-07-07 15:37:00,37230,26372508
2022-07-07 15:37:05,45268,32607423
2022-07-07 15:37:10,40171,28186598
2022-07-07 15:37:15,40868,27989835
2022-07-07 15:37:20,34361,23628067
2022-07-07 15:37:25,37499,25246791
2022-07-07 15:37:30,42173,29333499
2022-07-07 15:37:35,45120,33308391
2022-07-07 15:37:40,38593,27106181
2022-07-07 15:37:45,41962,30191823
2022-07-07 15:37:50,35268,24241874
2022-07-07 15:37:55,39454,27383104
2022-07-07 15:38:00,37683,26817142
2022-07-07 15:38:05,41577,28316910
2022-07-07 15:38:10,35039,23995522
2022-07-07 15:38:15,41931,29511330
2022-07-07 15:38:20,35393,23491750
2022-07-07 15:38:25,38000,25916833
2022-07-07 15:38:30,37672,26005880
2022-07-07 15:38:35,34607,23616336
2022-07-07 15:38:40,41997,29235881
2022-07-07 15:38:45,41268,29453758
2022-07-07 15:38:50,40425,27846531
2022-07-07 15:38:55,38333,26594823
2022-07-07 15:39:00,46366,33469262
2022-07-07 15:39:05,33726,22494399
2022-07-07 15:39:10,41595,30383866
2022-07-07 15:39:15,46282,33329811
2022-07-07 15:39:20,35353,24172128
2022-07-07 15:39:25,43283,30489070
2022-07-07 15:39:30,31041,21201798
2022-07-07 15:39:35,47984,34482097
2022-07-07 15:39:40,28432,18894000
2022-07-07 15:39:45,39844,27425095
2022-07-07 15:39:50,33711,22536742
2022-07-07 15:39:55,46090,32221535
2022-07-07 15:40:00,30298,20173514
2022-07-07 15:40:05,38678,26541641
2022-07-07 15:40:10,40510,30094964
2022-07-07 15:40:15,43242,29870974
2022-07-07 15:40:20,42526,29885089
2022-07-07 15:40:25,45157,32272093
2022-07-07 15:40:30,37365,25783414
2022-07-07 15:40:35,35927,23548596
2022-07-07 15:40:40,39696,28206285
2022-07-07 15:40:45,42810,29258854
2022-07-07 15:40:50,38457,27028718
2022-07-07 15:40:55,40421,28676048
2022-07-07 15:41:00,37235,25647436
2022-07-07 15:41:05,42452,30450968
2022-07-07 15:41:10,35591,23944514
2022-07-07 15:41:15,34540,23732213
2022-07-07 15:41:20,39645,26950136
2022-07-07 15:41:25,43486,30680924
2022-07-07 15:41:30,35048,24142983
2022-07-07 15:41:35,38955,26313538
2022-07-07 15:41:40,44003,31116861
2022-07-07 15:41:45,41629,29167043
2022-07-07 15:41:50,39034,27616574
2022-07-07 15:41:55,39001,26727418
2022-07-07 15:42:00,39285,27491926
2022-07-07 15:42:05,42555,29620403
2022-07-07 15:42:10,39835,26872557
2022-07-07 15:42:15,43214,31345224
2022-07-07 15:42:20,45916,31801421
2022-07-07 15:42:25,33951,23920581
2022-07-07 15:42:30,49519,36599438
2022-07-07 15:42:35,42666,30639243
2022-07-07 15:42:40,47730,35100472
2022-07-07 15:42:45,39092,26868902
2022-07-07 15:42:50,42332,29793177
2022-07-07 15:42:55,33949,23486412
2022-07-07 15:43:00,41273,27836559
2022-07-07 15:43:05,45383,31911551
2022-07-07 15:43:10,31917,21293893
2022-07-07 15:43:15,34500,22887156
2022-07-07 15:43:20,39169,27160068
2022-07-07 15:43:25,36897,25762188
2022-07-07 15:43:30,40514,27956531
2022-07-07 15:43:35,43101,30842847
2022-07-07 15:43:40,42506,29785474
2022-07-07 15:43:45,44502,31927139
2022-07-07 15:43:50,36015,25254261
2022-07-07 15:43:55,31917,21517908
2022-07-07 15:44:00,37145,25586521
2022-07-07 15:44:05,37381,25939559
2022-07-07 15:44:10,43861,30934112
2022-07-07 15:44:15,35393,24092052
2022-07-07 15:44:20,41506,29119958
2022-07-07 15:44:25,34215,23672871
2022-07-07 15:44:30,46784,33297629
2022-07-07 15:44:35,33662,22756524
2022-07-07 15:44:40,41233,28602875
2022-07-07 15:44:45,43554,31195672
2022-07-07 15:44:50,43255,30239946
2022-07-07 15:44:55,43306,30810565
2022-07-07 15:45:00,32322,20063079
2022-07-07 15:45:05,43264,31935401
2022-07-07 15:45:10,35761,24593414
2022-07-07 15:45:15,44703,31554773
2022-07-07 15:45:20,29849,19483451
2022-07-07 15:45:25,40333,28662234
2022-07-07 15:45:30,44378,30541381
2022-07-07 15:45:35,42116,30802891
2022-07-07 15:45:40,37676,24850533
2022-07-07 15:45:45,51353,36736221
2022-07-07 15:45:50,33720,23183946
2022-07-07 15:45:55,45675,33151672
2022-07-07 15:46:00,28660,19034221
