Datetime,Frames,Bytes
2022-08-11 00:21:25,61473,3647398
2022-08-11 00:21:30,60790,3606874
2022-08-11 00:21:35,52745,3129536
2022-08-11 00:21:40,62427,3704002
2022-08-11 00:21:45,81070,4810154
2022-08-11 00:21:50,62267,3694508
2022-08-11 00:21:55,71259,4228034
2022-08-11 00:22:00,136943,8125284
2022-08-11 00:22:05,150559,8933168
2022-08-11 00:22:10,151410,8983660
2022-08-11 00:22:15,154270,9153354
2022-08-11 00:22:20,147756,8766856
2022-08-11 00:22:25,65135,3864676
2022-08-11 00:22:30,54843,3254018
2022-08-11 00:22:35,60102,3566052
2022-08-11 00:22:40,55557,3296382
2022-08-11 00:22:45,64641,3835366
2022-08-11 00:22:50,57273,3398198
2022-08-11 00:22:55,56865,3373990
2022-08-11 00:23:00,60072,3564272
2022-08-11 00:23:05,53742,3188692
2022-08-11 00:23:10,73290,4348540
2022-08-11 00:23:15,59398,3524282
2022-08-11 00:23:20,61988,3677954
2022-08-11 00:23:25,58710,3483460
2022-08-11 00:23:30,52050,3088300
2022-08-11 00:23:35,74688,4431488
2022-08-11 00:23:40,58359,3462634
2022-08-11 00:23:45,61638,3657188
2022-08-11 00:23:50,57144,3390544
2022-08-11 00:23:55,52121,3092512
2022-08-11 00:24:00,74746,4434930
2022-08-11 00:24:05,69032,4095898
2022-08-11 00:24:10,86278,5119162
2022-08-11 00:24:15,56673,3362598
2022-08-11 00:24:20,105618,6266668
2022-08-11 00:24:25,153718,9120602
2022-08-11 00:24:30,145730,8646646
2022-08-11 00:24:35,148713,8823638
2022-08-11 00:24:40,150437,8925928
2022-08-11 00:24:45,114268,6779902
2022-08-11 00:24:50,51879,3078154
2022-08-11 00:24:55,52585,3120044
2022-08-11 00:25:00,61640,3657306
2022-08-11 00:25:05,58329,3460854
2022-08-11 00:25:10,65160,3866160
2022-08-11 00:25:15,53652,3183352
2022-08-11 00:25:20,53169,3154694
2022-08-11 00:25:25,60924,3614824
2022-08-11 00:25:30,54510,3234260
2022-08-11 00:25:35,69087,4099162
2022-08-11 00:25:40,54294,3221444
2022-08-11 00:25:45,56264,3338330
2022-08-11 00:25:50,60651,3598626
2022-08-11 00:25:55,49298,2925016
2022-08-11 00:26:00,72480,4300480
2022-08-11 00:26:05,57617,3418608
2022-08-11 00:26:10,54529,3235388
2022-08-11 00:26:15,60076,3564508
2022-08-11 00:26:20,49246,2921930
2022-08-11 00:26:25,73278,4347828
2022-08-11 00:26:30,70518,4184068
2022-08-11 00:26:35,73869,4382894
2022-08-11 00:26:40,83263,4940272
2022-08-11 00:26:45,146622,8699572
2022-08-11 00:26:50,153038,9080254
2022-08-11 00:26:55,149730,8883980
2022-08-11 00:27:00,154149,9146174
2022-08-11 00:27:05,124869,7408894
2022-08-11 00:27:10,60399,3583674
2022-08-11 00:27:15,58506,3471356
2022-08-11 00:27:20,58791,3488266
2022-08-11 00:27:25,55704,3305104
2022-08-11 00:27:30,63645,3776270
2022-08-11 00:27:35,61080,3624080
2022-08-11 00:27:40,59081,3505472
2022-08-11 00:27:45,58255,3456464
2022-08-11 00:27:50,54900,3257400
2022-08-11 00:27:55,63443,3764284
2022-08-11 00:28:00,61363,3640872
2022-08-11 00:28:05,59982,3558932
2022-08-11 00:28:10,57762,3427212
2022-08-11 00:28:15,57900,3435400
2022-08-11 00:28:20,61416,3644016
2022-08-11 00:28:25,63196,3749630
2022-08-11 00:28:30,59570,3534486
2022-08-11 00:28:35,57141,3390366
2022-08-11 00:28:40,55497,3292822
2022-08-11 00:28:45,65565,3890190
2022-08-11 00:28:50,63847,3788256
2022-08-11 00:28:55,68114,4041430
2022-08-11 00:29:00,86795,5149838
2022-08-11 00:29:05,126799,7523406
2022-08-11 00:29:10,149534,8872350
2022-08-11 00:29:15,149702,8882320
2022-08-11 00:29:20,148955,8837996
2022-08-11 00:29:25,135311,8028452
2022-08-11 00:29:30,86719,5145328
2022-08-11 00:29:35,60565,3593524
2022-08-11 00:29:40,61258,3634642
2022-08-11 00:29:45,60427,3585334
2022-08-11 00:29:50,60036,3562136
2022-08-11 00:29:55,69896,4147164
2022-08-11 00:30:00,66698,3957414
2022-08-11 00:30:05,110861,6577752
2022-08-11 00:30:10,102336,6071936
2022-08-11 00:30:15,87060,5165560
2022-08-11 00:30:20,50589,3001614
2022-08-11 00:30:25,36051,2139026
2022-08-11 00:30:30,40302,2391252
2022-08-11 00:30:35,49371,2929346
2022-08-11 00:30:40,38010,2255260
2022-08-11 00:30:45,37224,2208624
2022-08-11 00:30:50,44635,2648344
2022-08-11 00:30:55,38012,2255378
2022-08-11 00:31:00,45433,2695692
2022-08-11 00:31:05,37462,2222746
2022-08-11 00:31:10,53605,3180562
2022-08-11 00:31:15,83745,4968870
2022-08-11 00:31:20,131429,7798122
2022-08-11 00:31:25,136758,8114306
2022-08-11 00:31:30,127442,7561560
2022-08-11 00:31:35,124890,7410140
2022-08-11 00:31:40,114661,6803218
2022-08-11 00:31:45,71749,4257108
2022-08-11 00:31:50,33939,2013714
2022-08-11 00:31:55,42471,2519946
2022-08-11 00:32:00,51243,3040418
2022-08-11 00:32:05,31742,1883358
2022-08-11 00:32:10,50088,2971888
2022-08-11 00:32:15,42051,2495026
2022-08-11 00:32:20,107613,6385038
2022-08-11 00:32:25,107799,6396074
2022-08-11 00:32:30,86371,5124680
2022-08-11 00:32:35,75814,4498298
2022-08-11 00:32:40,64726,3840408
2022-08-11 00:32:45,50288,2983756
2022-08-11 00:32:50,68240,4048906
2022-08-11 00:32:55,55710,3305460
2022-08-11 00:33:00,58444,3467678
2022-08-11 00:33:05,57866,3433382
2022-08-11 00:33:10,47265,2804390
2022-08-11 00:33:15,69042,4096492
2022-08-11 00:33:20,56271,3338746
2022-08-11 00:33:25,67619,4012060
2022-08-11 00:33:30,124990,7416074
2022-08-11 00:33:35,144004,8544238
2022-08-11 00:33:40,115467,6851042
2022-08-11 00:33:45,120740,7163906
2022-08-11 00:33:50,130629,7750654
2022-08-11 00:33:55,123441,7324166
2022-08-11 00:34:00,56025,3324150
2022-08-11 00:34:05,50088,2971888
2022-08-11 00:34:10,54999,3263274
2022-08-11 00:34:15,46636,2767070
2022-08-11 00:34:20,53154,3153804
2022-08-11 00:34:25,49283,2924124
2022-08-11 00:34:30,51432,3051632
2022-08-11 00:34:35,84108,4990408
2022-08-11 00:34:40,94713,5619638
2022-08-11 00:34:45,84703,5025712
2022-08-11 00:34:50,63404,3761970
2022-08-11 00:34:55,69606,4129956
2022-08-11 00:35:00,60731,3603372
2022-08-11 00:35:05,58504,3471238
2022-08-11 00:35:10,57222,3395172
2022-08-11 00:35:15,63756,3782856
2022-08-11 00:35:20,51271,3042080
2022-08-11 00:35:25,60530,3591446
2022-08-11 00:35:30,58680,3481680
2022-08-11 00:35:35,103436,6137204
2022-08-11 00:35:40,85076,5047842
2022-08-11 00:35:45,123752,7342618
2022-08-11 00:35:50,108642,6446092
2022-08-11 00:35:55,111103,6592112
2022-08-11 00:36:00,128305,7612762
2022-08-11 00:36:05,121028,7180996
2022-08-11 00:36:10,111784,6632516
2022-08-11 00:36:15,46409,2753602
2022-08-11 00:36:20,61580,3653746
2022-08-11 00:36:25,59675,3540716
2022-08-11 00:36:30,44158,2620042
2022-08-11 00:36:35,68424,4059824
2022-08-11 00:36:40,47475,2816850
2022-08-11 00:36:45,61167,3629242
2022-08-11 00:36:50,83159,4934100
2022-08-11 00:36:55,80922,4801372
2022-08-11 00:37:00,78238,4642122
2022-08-11 00:37:05,73209,4343734
2022-08-11 00:37:10,60190,3571274
2022-08-11 00:37:15,66553,3948810
2022-08-11 00:37:20,71030,4214448
2022-08-11 00:37:25,62711,3720852
2022-08-11 00:37:30,70158,4162708
2022-08-11 00:37:35,67777,4021436
2022-08-11 00:37:40,62748,3723048
2022-08-11 00:37:45,67153,3984410
2022-08-11 00:37:50,116209,6895068
2022-08-11 00:37:55,97947,5811522
2022-08-11 00:38:00,129636,7691736
2022-08-11 00:38:05,121553,7212144
2022-08-11 00:38:10,128418,7619468
2022-08-11 00:38:15,134161,7960220
2022-08-11 00:38:20,112161,6654886
2022-08-11 00:38:25,97212,5767912
2022-08-11 00:38:30,48487,2876896
2022-08-11 00:38:35,53013,3145438
2022-08-11 00:38:40,60245,3574536
2022-08-11 00:38:45,51222,3039172
2022-08-11 00:38:50,57580,3416414
2022-08-11 00:38:55,51488,3054954
2022-08-11 00:39:00,68433,4060358
2022-08-11 00:39:05,70368,4175168
2022-08-11 00:39:10,78136,4636070
2022-08-11 00:39:15,73115,4338156
2022-08-11 00:39:20,67616,4011882
2022-08-11 00:39:25,53449,3171308
2022-08-11 00:39:30,46719,2771994
2022-08-11 00:39:35,68403,4058578
2022-08-11 00:39:40,43256,2566522
2022-08-11 00:39:45,55568,3297036
2022-08-11 00:39:50,50723,3009564
2022-08-11 00:39:55,40647,2411722
2022-08-11 00:40:00,65989,3915348
2022-08-11 00:40:05,101064,5996464
2022-08-11 00:40:10,84326,5003342
2022-08-11 00:40:15,123099,7303874
2022-08-11 00:40:20,135178,8020562
2022-08-11 00:40:25,147370,8743952
2022-08-11 00:40:30,142597,8460756
2022-08-11 00:40:35,96977,5753970
2022-08-11 00:40:40,74995,4449702
2022-08-11 00:40:45,48414,2872564
2022-08-11 00:40:50,48542,2880158
2022-08-11 00:40:55,56314,3341298
2022-08-11 00:41:00,41967,2490042
2022-08-11 00:41:05,54901,3257460
2022-08-11 00:41:10,53924,3199490
2022-08-11 00:41:15,56139,3330914
2022-08-11 00:41:20,70000,4153334
2022-08-11 00:41:25,66864,3967264
2022-08-11 00:41:30,84830,5033246
2022-08-11 00:41:35,59904,3554304
2022-08-11 00:41:40,57843,3432018
2022-08-11 00:41:45,67199,3987142
2022-08-11 00:41:50,64882,3849664
2022-08-11 00:41:55,61428,3644728
2022-08-11 00:42:00,66727,3959136
2022-08-11 00:42:05,61769,3664960
2022-08-11 00:42:10,60195,3571570
2022-08-11 00:42:15,68766,4080116
2022-08-11 00:42:20,102226,6065410
2022-08-11 00:42:25,101537,6024528
2022-08-11 00:42:30,122792,7285660
2022-08-11 00:42:35,132983,7890324
2022-08-11 00:42:40,146030,8664446
2022-08-11 00:42:45,140917,8361076
2022-08-11 00:42:50,101466,6020316
2022-08-11 00:42:55,79205,4699496
2022-08-11 00:43:00,66311,3934452
2022-08-11 00:43:05,60538,3591922
2022-08-11 00:43:10,56952,3379152
2022-08-11 00:43:15,66631,3953440
2022-08-11 00:43:20,59678,3540894
2022-08-11 00:43:25,59281,3517340
2022-08-11 00:43:30,73202,4343318
2022-08-11 00:43:35,71791,4259600
2022-08-11 00:43:40,72254,4287070
2022-08-11 00:43:45,74815,4439024
2022-08-11 00:43:50,57396,3405496
2022-08-11 00:43:55,68373,4056798
2022-08-11 00:44:00,60944,3616010
2022-08-11 00:44:05,59182,3511466
2022-08-11 00:44:10,64671,3837146
2022-08-11 00:44:15,64025,3798816
2022-08-11 00:44:20,63837,3787662
2022-08-11 00:44:25,62040,3681040
2022-08-11 00:44:30,73717,4373876
2022-08-11 00:44:35,119127,7068202
2022-08-11 00:44:40,116414,6907230
2022-08-11 00:44:45,119935,7116144
2022-08-11 00:44:50,117245,6956536
2022-08-11 00:44:55,135635,8047678
2022-08-11 00:45:00,137827,8177734
2022-08-11 00:45:05,107550,6381300
2022-08-11 00:45:10,124838,7407056
2022-08-11 00:45:15,64222,3810504
2022-08-11 00:45:20,43986,2609836
2022-08-11 00:45:25,43290,2568540
2022-08-11 00:45:30,49380,2929880
2022-08-11 00:45:35,52026,3086876
2022-08-11 00:45:40,60543,3592218
2022-08-11 00:45:45,70011,4153986
2022-08-11 00:45:50,55848,3313648
2022-08-11 00:45:55,43484,2580050
2022-08-11 00:46:00,37936,2250870
2022-08-11 00:46:05,42606,2527956
2022-08-11 00:46:10,41956,2489390
2022-08-11 00:46:15,42185,2502976
2022-08-11 00:46:20,39909,2367934
2022-08-11 00:46:25,38724,2297624
2022-08-11 00:46:30,41185,2443644
2022-08-11 00:46:35,42794,2539110
2022-08-11 00:46:40,68253,4049678
2022-08-11 00:46:45,75249,4464774
2022-08-11 00:46:50,107742,6392692
2022-08-11 00:46:55,100212,5945912
2022-08-11 00:47:00,157875,9367250
2022-08-11 00:47:05,133572,7925272
2022-08-11 00:47:10,139761,8292486
2022-08-11 00:47:15,109362,6488812
2022-08-11 00:47:20,114897,6817222
2022-08-11 00:47:25,62769,3724294
2022-08-11 00:47:30,50235,2980610
2022-08-11 00:47:35,46269,2745294
2022-08-11 00:47:40,48570,2881820
2022-08-11 00:47:45,55148,3272116
2022-08-11 00:47:50,78844,4678076
2022-08-11 00:47:55,61662,3658612
2022-08-11 00:48:00,45675,2710050
2022-08-11 00:48:05,40629,2410654
2022-08-11 00:48:10,45168,2679968
2022-08-11 00:48:15,43971,2608946
2022-08-11 00:48:20,37506,2225356
2022-08-11 00:48:25,43779,2597554
2022-08-11 00:48:30,31909,1893268
2022-08-11 00:48:35,34832,2066698
2022-08-11 00:48:40,34104,2023504
2022-08-11 00:48:45,32890,1951474
2022-08-11 00:48:50,79896,4740496
2022-08-11 00:48:55,92313,5477238
2022-08-11 00:49:00,81340,4826172
2022-08-11 00:49:05,103639,6149248
2022-08-11 00:49:10,126252,7490952
2022-08-11 00:49:15,133565,7924856
2022-08-11 00:49:20,142234,8439218
2022-08-11 00:49:25,133050,7894300
2022-08-11 00:49:30,89112,5287312
2022-08-11 00:49:35,67611,4011586
2022-08-11 00:49:40,44643,2648818
2022-08-11 00:49:45,41994,2491644
2022-08-11 00:49:50,55092,3268792
2022-08-11 00:49:55,83268,4940568
2022-08-11 00:50:00,44880,2662880
2022-08-11 00:50:05,40902,2426852
2022-08-11 00:50:10,36972,2193672
2022-08-11 00:50:15,50829,3015854
2022-08-11 00:50:20,39642,2352092
2022-08-11 00:50:25,45442,2696226
2022-08-11 00:50:30,46886,2781902
2022-08-11 00:50:35,51963,3083138
2022-08-11 00:50:40,36639,2173914
2022-08-11 00:50:45,39195,2325570
2022-08-11 00:50:50,37809,2243334
2022-08-11 00:50:55,43974,2609124
2022-08-11 00:51:00,63945,3794070
2022-08-11 00:51:05,64164,3807064
2022-08-11 00:51:10,103578,6145628
2022-08-11 00:51:15,118270,7017354
2022-08-11 00:51:20,139513,8277770
2022-08-11 00:51:25,129929,7709122
2022-08-11 00:51:30,137773,8174530
2022-08-11 00:51:35,119610,7096862
2022-08-11 00:51:40,80198,4758414
2022-08-11 00:51:45,71735,4256276
2022-08-11 00:51:50,49929,2962454
2022-08-11 00:51:55,43407,2575482
2022-08-11 00:52:00,59586,3535436
2022-08-11 00:52:05,79719,4729994
2022-08-11 00:52:10,47864,2839930
2022-08-11 00:52:15,40835,2422878
2022-08-11 00:52:20,38120,2261786
2022-08-11 00:52:25,33552,1990752
2022-08-11 00:52:30,32367,1920442
2022-08-11 00:52:35,38808,2302608
2022-08-11 00:52:40,35296,2094230
2022-08-11 00:52:45,50117,2973608
2022-08-11 00:52:50,40110,2379860
2022-08-11 00:52:55,40432,2398966
2022-08-11 00:53:00,35402,2100518
2022-08-11 00:53:05,45470,2697886
2022-08-11 00:53:10,84025,4985484
2022-08-11 00:53:15,103509,6141534
2022-08-11 00:53:20,66798,3963348
2022-08-11 00:53:25,89975,5338516
2022-08-11 00:53:30,139628,8284596
2022-08-11 00:53:35,123407,7322148
2022-08-11 00:53:40,142702,8466986
2022-08-11 00:53:45,124965,7414590
2022-08-11 00:53:50,85130,5051046
2022-08-11 00:53:55,67485,4004110
2022-08-11 00:54:00,69543,4126218
2022-08-11 00:54:05,86508,5132808
2022-08-11 00:54:10,76682,4549800
2022-08-11 00:54:15,53687,3185428
2022-08-11 00:54:20,39275,2330316
2022-08-11 00:54:25,43330,2570914
2022-08-11 00:54:30,47523,2819698
2022-08-11 00:54:35,43916,2605682
2022-08-11 00:54:40,42360,2513360
2022-08-11 00:54:45,43467,2579042
2022-08-11 00:54:50,40890,2426140
2022-08-11 00:54:55,45338,2690054
2022-08-11 00:55:00,45190,2681274
2022-08-11 00:55:05,51159,3035434
2022-08-11 00:55:10,44496,2640096
2022-08-11 00:55:15,60099,3565874
2022-08-11 00:55:20,99504,5903904
2022-08-11 00:55:25,106255,6304464
2022-08-11 00:55:30,62745,3722870
2022-08-11 00:55:35,93404,5541970
2022-08-11 00:55:40,140343,8327018
2022-08-11 00:55:45,140966,8363984
2022-08-11 00:55:50,141061,8369618
2022-08-11 00:55:55,99856,5924790
2022-08-11 00:56:00,84478,5012360
2022-08-11 00:56:05,60169,3570028
2022-08-11 00:56:10,57396,3405496
2022-08-11 00:56:15,60489,3589014
2022-08-11 00:56:20,73821,4380046
2022-08-11 00:56:25,80199,4758474
2022-08-11 00:56:30,51561,3059286
2022-08-11 00:56:35,41745,2476870
2022-08-11 00:56:40,36591,2171066
2022-08-11 00:56:45,35136,2084736
2022-08-11 00:56:50,36131,2143772
2022-08-11 00:56:55,38224,2267958
2022-08-11 00:57:00,31341,1859566
2022-08-11 00:57:05,33867,2009442
2022-08-11 00:57:10,36531,2167506
2022-08-11 00:57:15,34455,2044330
2022-08-11 00:57:20,36936,2191536
2022-08-11 00:57:25,55670,3303088
2022-08-11 00:57:30,91519,5430126
2022-08-11 00:57:35,99801,5921526
2022-08-11 00:57:40,61503,3649178
2022-08-11 00:57:45,97779,5801554
2022-08-11 00:57:50,131933,7828024
2022-08-11 00:57:55,138497,8217490
2022-08-11 00:58:00,135701,8051592
2022-08-11 00:58:05,106404,6313304
2022-08-11 00:58:10,70122,4160572
2022-08-11 00:58:15,44538,2642588
2022-08-11 00:58:20,48631,2885440
2022-08-11 00:58:25,68141,4043032
2022-08-11 00:58:30,80835,4796210
2022-08-11 00:58:35,69195,4105570
2022-08-11 00:58:40,63532,3769566
2022-08-11 00:58:45,38744,2298810
2022-08-11 00:58:50,41739,2476514
2022-08-11 00:58:55,48270,2864020
2022-08-11 00:59:00,33129,1965654
2022-08-11 00:59:05,38310,2273060
2022-08-11 00:59:10,36602,2171718
2022-08-11 00:59:15,35412,2101112
2022-08-11 00:59:20,38377,2277036
2022-08-11 00:59:25,37184,2206250
2022-08-11 00:59:30,53554,3177538
2022-08-11 00:59:35,72139,4280248
2022-08-11 00:59:40,94956,5634056
2022-08-11 00:59:45,82981,4923538
2022-08-11 00:59:50,60755,3604798
2022-08-11 00:59:55,101288,6009754
2022-08-11 01:00:00,130284,7730184
2022-08-11 01:00:05,137952,8185152
2022-08-11 01:00:10,115503,6853178
2022-08-11 01:00:15,99667,5913576
2022-08-11 01:00:20,69900,4147400
2022-08-11 01:00:25,32276,1915042
2022-08-11 01:00:30,28134,1669284
2022-08-11 01:00:35,48219,2860994
2022-08-11 01:00:40,67185,3986310
2022-08-11 01:00:45,66237,3930062
2022-08-11 01:00:50,39882,2366332
2022-08-11 01:00:55,31584,1873984
2022-08-11 01:01:00,38658,2293708
2022-08-11 01:01:05,34452,2044152
2022-08-11 01:01:10,27786,1648636
2022-08-11 01:01:15,18438,1093988
2022-08-11 01:01:20,15966,947316
2022-08-11 01:01:25,18942,1123892
2022-08-11 01:01:30,16506,979356
2022-08-11 01:01:35,21317,1264808
2022-08-11 01:01:40,43777,2597436
2022-08-11 01:01:45,60303,3577978
2022-08-11 01:01:50,81531,4837506
2022-08-11 01:01:55,77124,4576024
2022-08-11 01:02:00,96633,5733558
2022-08-11 01:02:05,86040,5105040
2022-08-11 01:02:10,106383,6312058
2022-08-11 01:02:15,102948,6108248
2022-08-11 01:02:20,89067,5284642
2022-08-11 01:02:25,95915,5690956
2022-08-11 01:02:30,88778,5267496
2022-08-11 01:02:35,50360,2988026
2022-08-11 01:02:40,34239,2031514
2022-08-11 01:02:45,46653,2768078
2022-08-11 01:02:50,78246,4642596
2022-08-11 01:02:55,60807,3607882
2022-08-11 01:03:00,28149,1670174
2022-08-11 01:03:05,24237,1438062
2022-08-11 01:03:10,41466,2460316
2022-08-11 01:03:15,28265,1677056
2022-08-11 01:03:20,16924,1004158
2022-08-11 01:03:25,19272,1143472
2022-08-11 01:03:30,16791,996266
2022-08-11 01:03:35,18900,1121400
2022-08-11 01:03:40,18691,1109000
2022-08-11 01:03:45,17876,1060642
2022-08-11 01:03:50,60422,3585040
2022-08-11 01:03:55,73993,4390250
2022-08-11 01:04:00,86610,5138860
2022-08-11 01:04:05,88569,5255094
2022-08-11 01:04:10,70756,4198190
2022-08-11 01:04:15,101646,6030996
2022-08-11 01:04:20,88550,5253966
2022-08-11 01:04:25,87406,5186090
2022-08-11 01:04:30,90623,5376964
2022-08-11 01:04:35,89130,5288380
2022-08-11 01:04:40,62449,3705308
2022-08-11 01:04:45,24956,1480722
2022-08-11 01:04:50,21675,1286050
2022-08-11 01:04:55,59005,3500964
2022-08-11 01:05:00,91121,5406512
2022-08-11 01:05:05,37635,2233010
2022-08-11 01:05:10,26130,1550380
2022-08-11 01:05:15,41163,2442338
2022-08-11 01:05:20,22956,1362056
2022-08-11 01:05:25,13773,817198
2022-08-11 01:05:30,15801,937526
2022-08-11 01:05:35,14571,864546
2022-08-11 01:05:40,16632,986832
2022-08-11 01:05:45,16821,998046
2022-08-11 01:05:50,15570,923820
2022-08-11 01:05:55,37119,2202394
2022-08-11 01:06:00,87778,5208162
2022-08-11 01:06:05,95308,5654940
2022-08-11 01:06:10,94806,5625158
2022-08-11 01:06:15,84919,5038526
2022-08-11 01:06:20,111869,6637560
2022-08-11 01:06:25,104589,6205614
2022-08-11 01:06:30,81010,4806594
2022-08-11 01:06:35,72393,4295318
2022-08-11 01:06:40,78195,4639570
2022-08-11 01:06:45,50578,3000962
2022-08-11 01:06:50,56303,3340644
2022-08-11 01:06:55,35598,2112148
2022-08-11 01:07:00,22731,1348706
2022-08-11 01:07:05,42402,2515852
2022-08-11 01:07:10,85569,5077094
2022-08-11 01:07:15,50841,3016566
2022-08-11 01:07:20,34750,2061834
2022-08-11 01:07:25,30098,1785814
2022-08-11 01:07:30,37866,2246716
2022-08-11 01:07:35,36747,2180322
2022-08-11 01:07:40,30210,1792460
2022-08-11 01:07:45,39813,2362238
2022-08-11 01:07:50,30507,1810082
2022-08-11 01:07:55,30141,1788366
2022-08-11 01:08:00,14184,841584
2022-08-11 01:08:05,23914,1418898
2022-08-11 01:08:10,70109,4159800
2022-08-11 01:08:15,93169,5528028
2022-08-11 01:08:20,108995,6467036
2022-08-11 01:08:25,84966,5041316
2022-08-11 01:08:30,104178,6181228
2022-08-11 01:08:35,96513,5726438
2022-08-11 01:08:40,82644,4903544
2022-08-11 01:08:45,93928,5573062
2022-08-11 01:08:50,85985,5101776
2022-08-11 01:08:55,66294,3933444
2022-08-11 01:09:00,44478,2639028
2022-08-11 01:09:05,32463,1926138
2022-08-11 01:09:10,63710,3780126
2022-08-11 01:09:15,82999,4924608
2022-08-11 01:09:20,43005,2551630
2022-08-11 01:09:25,39987,2372562
2022-08-11 01:09:30,42699,2533474
2022-08-11 01:09:35,27288,1619088
2022-08-11 01:09:40,21855,1296730
2022-08-11 01:09:45,19743,1171418
2022-08-11 01:09:50,13467,799042
2022-08-11 01:09:55,12663,751338
2022-08-11 01:10:00,22014,1306164
2022-08-11 01:10:05,29940,1776440
2022-08-11 01:10:10,26062,1546346
2022-08-11 01:10:15,49534,2939018
2022-08-11 01:10:20,84406,5008088
2022-08-11 01:10:25,96159,5705434
2022-08-11 01:10:30,95814,5684964
2022-08-11 01:10:35,99071,5878212
2022-08-11 01:10:40,101206,6004890
2022-08-11 01:10:45,94330,5596914
2022-08-11 01:10:50,76697,4550688
2022-08-11 01:10:55,91486,5428170
2022-08-11 01:11:00,85303,5061310
2022-08-11 01:11:05,45208,2682342
2022-08-11 01:11:10,27196,1613630
2022-08-11 01:11:15,45900,2723400
2022-08-11 01:11:20,77069,4572760
2022-08-11 01:11:25,56054,3325870
2022-08-11 01:11:30,31324,1858558
2022-08-11 01:11:35,34220,2030388
2022-08-11 01:11:40,54718,3246600
2022-08-11 01:11:45,27696,1643296
2022-08-11 01:11:50,23025,1366150
2022-08-11 01:11:55,25365,1504990
2022-08-11 01:12:00,32446,1925130
2022-08-11 01:12:05,25400,1507066
2022-08-11 01:12:10,27309,1620334
2022-08-11 01:12:15,24039,1426314
2022-08-11 01:12:20,45309,2688334
2022-08-11 01:12:25,81868,4857502
2022-08-11 01:12:30,81254,4821070
2022-08-11 01:12:35,80140,4754974
2022-08-11 01:12:40,94173,5587598
2022-08-11 01:12:45,109283,6484124
2022-08-11 01:12:50,96735,5739610
2022-08-11 01:12:55,94870,5628954
2022-08-11 01:13:00,95855,5687396
2022-08-11 01:13:05,84480,5012480
2022-08-11 01:13:10,49749,2951774
