Datetime,Frames,Bytes
2022-08-11 11:13:05,78015,23130878
2022-08-11 11:13:10,84099,24716333
2022-08-11 11:13:15,80447,26959135
2022-08-11 11:13:20,77389,22689094
2022-08-11 11:13:25,77875,23056895
2022-08-11 11:13:30,88933,27570473
2022-08-11 11:13:35,75849,23080616
2022-08-11 11:13:40,77743,24909488
2022-08-11 11:13:45,73462,19980312
2022-08-11 11:13:50,73238,17844054
2022-08-11 11:13:55,90897,30091639
2022-08-11 11:14:00,75141,21629616
2022-08-11 11:14:05,79648,26620271
2022-08-11 11:14:10,77039,21815962
2022-08-11 11:14:15,85301,26581830
2022-08-11 11:14:20,149655,24397294
2022-08-11 11:14:25,178042,13393670
2022-08-11 11:14:30,175390,12149421
2022-08-11 11:14:35,174139,12186928
2022-08-11 11:14:40,175058,13754337
2022-08-11 11:14:45,97479,22287676
2022-08-11 11:14:50,70241,22613974
2022-08-11 11:14:55,77734,24975056
2022-08-11 11:15:00,72391,20418231
2022-08-11 11:15:05,72276,19045789
2022-08-11 11:15:10,80300,23414220
2022-08-11 11:15:15,74915,24785447
2022-08-11 11:15:20,69157,18315586
2022-08-11 11:15:25,79300,26138383
2022-08-11 11:15:30,88443,27174443
2022-08-11 11:15:35,71339,20453461
2022-08-11 11:15:40,76141,24856466
2022-08-11 11:15:45,81987,29852461
2022-08-11 11:15:50,81941,26779853
2022-08-11 11:15:55,78204,22020020
2022-08-11 11:16:00,74444,23756368
2022-08-11 11:16:05,73049,22465226
2022-08-11 11:16:10,73532,22335624
2022-08-11 11:16:15,76059,22785289
2022-08-11 11:16:20,79928,22995986
2022-08-11 11:16:25,72620,22459623
2022-08-11 11:16:30,75930,23473826
2022-08-11 11:16:35,73699,21676109
2022-08-11 11:16:40,128882,24678772
2022-08-11 11:16:45,164338,12815674
2022-08-11 11:16:50,161498,12121879
2022-08-11 11:16:55,162799,11412114
2022-08-11 11:17:00,159137,10453497
2022-08-11 11:17:05,110554,12185545
2022-08-11 11:17:10,79973,21112750
2022-08-11 11:17:15,82696,22831584
2022-08-11 11:17:20,83640,22660849
2022-08-11 11:17:25,88604,26808642
2022-08-11 11:17:30,89187,28555338
2022-08-11 11:17:35,93343,30236481
2022-08-11 11:17:40,77280,18430670
2022-08-11 11:17:45,90016,26485628
2022-08-11 11:17:50,78865,20888858
2022-08-11 11:17:55,84586,21952233
2022-08-11 11:18:00,83847,21613418
2022-08-11 11:18:05,87615,27032690
2022-08-11 11:18:10,85546,23680453
2022-08-11 11:18:15,87902,26194762
2022-08-11 11:18:20,87963,26137341
2022-08-11 11:18:25,89606,26464801
2022-08-11 11:18:30,85547,25269227
2022-08-11 11:18:35,86659,25330249
2022-08-11 11:18:40,85685,24740326
2022-08-11 11:18:45,85089,23692098
2022-08-11 11:18:50,81958,22145083
2022-08-11 11:18:55,84059,21936742
2022-08-11 11:19:00,111578,24159369
2022-08-11 11:19:05,173328,22472138
2022-08-11 11:19:10,170551,12420708
2022-08-11 11:19:15,165714,11830930
2022-08-11 11:19:20,164353,11863304
2022-08-11 11:19:25,155741,11060408
2022-08-11 11:19:30,73900,17238119
2022-08-11 11:19:35,67329,16291519
2022-08-11 11:19:40,85734,26171939
2022-08-11 11:19:45,81202,22860628
2022-08-11 11:19:50,70134,20563581
2022-08-11 11:19:55,80230,25789035
2022-08-11 11:20:00,89872,29751173
2022-08-11 11:20:05,111808,25035576
2022-08-11 11:20:10,115146,28235661
2022-08-11 11:20:15,119033,27364228
2022-08-11 11:20:20,105334,22237592
2022-08-11 11:20:25,115335,25494065
2022-08-11 11:20:30,110649,24223850
2022-08-11 11:20:35,112454,25677838
2022-08-11 11:20:40,113950,24050970
2022-08-11 11:20:45,111300,24428953
2022-08-11 11:20:50,115545,28059693
2022-08-11 11:20:55,120687,31851996
2022-08-11 11:21:00,106231,21825791
2022-08-11 11:21:05,116277,25861765
2022-08-11 11:21:10,124488,28660384
2022-08-11 11:21:15,155198,19993641
2022-08-11 11:21:20,158560,13891636
2022-08-11 11:21:25,139253,10583904
2022-08-11 11:21:30,175733,22021126
2022-08-11 11:21:35,156680,10623208
2022-08-11 11:21:40,164952,14412134
2022-08-11 11:21:45,93761,21744737
2022-08-11 11:21:50,79004,17944505
2022-08-11 11:21:55,78926,27746847
2022-08-11 11:22:00,102513,27347992
2022-08-11 11:22:05,70198,17817939
2022-08-11 11:22:10,85182,29479007
2022-08-11 11:22:15,94995,21093720
2022-08-11 11:22:20,74839,22931489
2022-08-11 11:22:25,92918,26038970
2022-08-11 11:22:30,93304,23480613
2022-08-11 11:22:35,72257,22736615
2022-08-11 11:22:40,96807,22992706
2022-08-11 11:22:45,84591,22043299
2022-08-11 11:22:50,72218,19987492
2022-08-11 11:22:55,103455,24829514
2022-08-11 11:23:00,64746,14728891
2022-08-11 11:23:05,93075,27616216
2022-08-11 11:23:10,96074,24106027
2022-08-11 11:23:15,77071,24857006
2022-08-11 11:23:20,95093,22226912
2022-08-11 11:23:25,117178,28397407
2022-08-11 11:23:30,140129,16883287
2022-08-11 11:23:35,151552,13984723
2022-08-11 11:23:40,123557,8816630
2022-08-11 11:23:45,158863,18535803
2022-08-11 11:23:50,153011,10208357
2022-08-11 11:23:55,142435,12345747
2022-08-11 11:24:00,92622,16324390
2022-08-11 11:24:05,97249,19875700
2022-08-11 11:24:10,104702,29552289
2022-08-11 11:24:15,104663,24359611
2022-08-11 11:24:20,102234,26249643
2022-08-11 11:24:25,96646,21088962
2022-08-11 11:24:30,108829,25865158
2022-08-11 11:24:35,97057,22618182
2022-08-11 11:24:40,101686,23372857
2022-08-11 11:24:45,106195,25142439
2022-08-11 11:24:50,103250,27656353
2022-08-11 11:24:55,106092,26218903
2022-08-11 11:25:00,94439,21179281
2022-08-11 11:25:05,105829,26958734
2022-08-11 11:25:10,166542,60920524
2022-08-11 11:25:15,153804,69955729
2022-08-11 11:25:20,126997,72248254
2022-08-11 11:25:25,188699,104963740
2022-08-11 11:25:30,151289,84126669
2022-08-11 11:25:35,197727,98230958
2022-08-11 11:25:40,173149,62774946
2022-08-11 11:25:45,203565,62526709
2022-08-11 11:25:50,164453,43703527
2022-08-11 11:25:55,182717,59255771
2022-08-11 11:26:00,185171,41656209
2022-08-11 11:26:05,158342,18823154
2022-08-11 11:26:10,131944,21648009
2022-08-11 11:26:15,118447,57452446
2022-08-11 11:26:20,150122,80694395
2022-08-11 11:26:25,156563,80744792
2022-08-11 11:26:30,188773,99769132
2022-08-11 11:26:35,177454,98287688
2022-08-11 11:26:40,177110,95102464
2022-08-11 11:26:45,185541,97800008
2022-08-11 11:26:50,173568,97506003
2022-08-11 11:26:55,188513,102004672
2022-08-11 11:27:00,158219,79122053
2022-08-11 11:27:05,155354,85930461
2022-08-11 11:27:10,181611,97770197
2022-08-11 11:27:15,158381,80021984
2022-08-11 11:27:20,216221,97384827
2022-08-11 11:27:25,170335,66389442
2022-08-11 11:27:30,151359,65283771
2022-08-11 11:27:35,139610,79220955
2022-08-11 11:27:40,167408,90222158
2022-08-11 11:27:45,169745,95290908
2022-08-11 11:27:50,200068,90075593
2022-08-11 11:27:55,226848,96074436
2022-08-11 11:28:00,218064,67827836
2022-08-11 11:28:05,173840,43758881
2022-08-11 11:28:10,136376,24079950
2022-08-11 11:28:15,169277,36587158
2022-08-11 11:28:20,168775,38694999
2022-08-11 11:28:25,129773,27366010
2022-08-11 11:28:30,66458,22705291
2022-08-11 11:28:35,127507,69721798
2022-08-11 11:28:40,137266,77793312
2022-08-11 11:28:45,186863,102940402
2022-08-11 11:28:50,157563,86400598
2022-08-11 11:28:55,160314,87453988
2022-08-11 11:29:00,179225,98177180
2022-08-11 11:29:05,164624,92910341
2022-08-11 11:29:10,176450,97064286
2022-08-11 11:29:15,185601,99932825
2022-08-11 11:29:20,159954,91753012
2022-08-11 11:29:25,180560,95050269
2022-08-11 11:29:30,171981,91343426
2022-08-11 11:29:35,212128,90785315
2022-08-11 11:29:40,216197,99171017
2022-08-11 11:29:45,153472,68419486
2022-08-11 11:29:50,120924,62381931
2022-08-11 11:29:55,139695,76041253
2022-08-11 11:30:00,170588,91685804
2022-08-11 11:30:05,214043,103359808
2022-08-11 11:30:10,229953,82228887
2022-08-11 11:30:15,256584,88083334
2022-08-11 11:30:20,215646,71218851
2022-08-11 11:30:25,141686,23932705
2022-08-11 11:30:30,170983,37213460
2022-08-11 11:30:35,180250,49597921
2022-08-11 11:30:40,125403,32602677
2022-08-11 11:30:45,61642,22978043
2022-08-11 11:30:50,67005,26376562
2022-08-11 11:30:55,152023,94147518
2022-08-11 11:31:00,159722,88096941
2022-08-11 11:31:05,169850,96946110
2022-08-11 11:31:10,164929,93741595
2022-08-11 11:31:15,175419,98895804
2022-08-11 11:31:20,166923,95651272
2022-08-11 11:31:25,165129,94829422
2022-08-11 11:31:30,155280,85306153
2022-08-11 11:31:35,166750,93800640
2022-08-11 11:31:40,181406,102089389
2022-08-11 11:31:45,172842,95821088
2022-08-11 11:31:50,224595,97255834
2022-08-11 11:31:55,217699,100271555
2022-08-11 11:32:00,179780,99977058
2022-08-11 11:32:05,112349,57724632
2022-08-11 11:32:10,128067,61663934
2022-08-11 11:32:15,162003,93582911
2022-08-11 11:32:20,182750,80047493
2022-08-11 11:32:25,255291,98204770
2022-08-11 11:32:30,241207,83531453
2022-08-11 11:32:35,231772,82970573
2022-08-11 11:32:40,198258,62991270
2022-08-11 11:32:45,147254,19528441
2022-08-11 11:32:50,180509,43951936
2022-08-11 11:32:55,121156,40985906
2022-08-11 11:33:00,73109,30221073
2022-08-11 11:33:05,62541,25761914
2022-08-11 11:33:10,87459,41583739
2022-08-11 11:33:15,153175,89979697
2022-08-11 11:33:20,163916,100017731
2022-08-11 11:33:25,188637,108721854
2022-08-11 11:33:30,158722,89581203
2022-08-11 11:33:35,164540,94328932
2022-08-11 11:33:40,172408,98040875
2022-08-11 11:33:45,158802,89990801
2022-08-11 11:33:50,171421,98290073
2022-08-11 11:33:55,168604,93634966
2022-08-11 11:34:00,179769,101430180
2022-08-11 11:34:05,230644,96840824
2022-08-11 11:34:10,210132,103211120
2022-08-11 11:34:15,169109,96257890
2022-08-11 11:34:20,169940,97996407
2022-08-11 11:34:25,132626,46977229
2022-08-11 11:34:30,169395,77726943
2022-08-11 11:34:35,189206,88369907
2022-08-11 11:34:40,223801,91185580
2022-08-11 11:34:45,256712,92794064
2022-08-11 11:34:50,233851,75478458
2022-08-11 11:34:55,254735,89856046
2022-08-11 11:35:00,212448,66940449
2022-08-11 11:35:05,161238,40811298
2022-08-11 11:35:10,125354,37148294
2022-08-11 11:35:15,70719,23675426
2022-08-11 11:35:20,75615,33373014
2022-08-11 11:35:25,78480,32876292
2022-08-11 11:35:30,89653,45909774
2022-08-11 11:35:35,137281,79583697
2022-08-11 11:35:40,147531,83988103
2022-08-11 11:35:45,126892,67198849
2022-08-11 11:35:50,157090,93064907
2022-08-11 11:35:55,137449,76233654
2022-08-11 11:36:00,143745,81110575
2022-08-11 11:36:05,156299,82193958
2022-08-11 11:36:10,164414,87451017
2022-08-11 11:36:15,222072,90271251
2022-08-11 11:36:20,179292,94040151
2022-08-11 11:36:25,166119,98105774
2022-08-11 11:36:30,131404,70475930
2022-08-11 11:36:35,147737,70575146
2022-08-11 11:36:40,135760,54391456
2022-08-11 11:36:45,190868,86958235
2022-08-11 11:36:50,213676,80597140
2022-08-11 11:36:55,266938,100105871
2022-08-11 11:37:00,183271,73912349
2022-08-11 11:37:05,236553,77077407
2022-08-11 11:37:10,159136,43426383
2022-08-11 11:37:15,173890,39826054
2022-08-11 11:37:20,76475,13690584
2022-08-11 11:37:25,143595,62555934
2022-08-11 11:37:30,53472,14850520
2022-08-11 11:37:35,109423,46729923
2022-08-11 11:37:40,61014,20871154
2022-08-11 11:37:45,137527,76154142
2022-08-11 11:37:50,118534,59015657
2022-08-11 11:37:55,152010,79641741
2022-08-11 11:38:00,159720,89247500
2022-08-11 11:38:05,168196,88732710
2022-08-11 11:38:10,176188,93443637
2022-08-11 11:38:15,188009,95661639
2022-08-11 11:38:20,180030,87264982
2022-08-11 11:38:25,173209,99158232
2022-08-11 11:38:30,188979,89523260
2022-08-11 11:38:35,164083,85669365
2022-08-11 11:38:40,155487,87853247
2022-08-11 11:38:45,125970,56198414
2022-08-11 11:38:50,183413,94906405
2022-08-11 11:38:55,179410,67512090
2022-08-11 11:39:00,215891,82050415
2022-08-11 11:39:05,238532,89029747
2022-08-11 11:39:10,203451,85637029
2022-08-11 11:39:15,235602,74995315
2022-08-11 11:39:20,236576,85416237
2022-08-11 11:39:25,156162,34477046
2022-08-11 11:39:30,105897,28851150
2022-08-11 11:39:35,74253,27809729
2022-08-11 11:39:40,84842,38675639
2022-08-11 11:39:45,43391,8446162
2022-08-11 11:39:50,64157,26260545
2022-08-11 11:39:55,64779,27331998
2022-08-11 11:40:00,128354,71850353
2022-08-11 11:40:05,132331,74003079
2022-08-11 11:40:10,151524,79933960
2022-08-11 11:40:15,166733,98391630
2022-08-11 11:40:20,164544,95257849
2022-08-11 11:40:25,210022,104070154
2022-08-11 11:40:30,183822,100086926
2022-08-11 11:40:35,148677,80344003
2022-08-11 11:40:40,167844,76260096
2022-08-11 11:40:45,162763,88049486
2022-08-11 11:40:50,184277,88499811
2022-08-11 11:40:55,121184,50367068
2022-08-11 11:41:00,193801,74299623
2022-08-11 11:41:05,231037,89857744
2022-08-11 11:41:10,132926,54364999
2022-08-11 11:41:15,209574,93675004
2022-08-11 11:41:20,174178,60441509
2022-08-11 11:41:25,236049,83440537
2022-08-11 11:41:30,174955,43874663
2022-08-11 11:41:35,169724,40912272
2022-08-11 11:41:40,148554,66396790
2022-08-11 11:41:45,127617,64439763
2022-08-11 11:41:50,114150,43862259
2022-08-11 11:41:55,69947,23336161
2022-08-11 11:42:00,58128,24312379
2022-08-11 11:42:05,64028,28243848
2022-08-11 11:42:10,93837,49932266
2022-08-11 11:42:15,133366,74091796
2022-08-11 11:42:20,163650,91952996
2022-08-11 11:42:25,138088,65691180
2022-08-11 11:42:30,185407,79560973
2022-08-11 11:42:35,137916,73729756
2022-08-11 11:42:40,151672,91206222
2022-08-11 11:42:45,162486,89141680
2022-08-11 11:42:50,186645,88822737
2022-08-11 11:42:55,156406,84556402
2022-08-11 11:43:00,149266,60657764
2022-08-11 11:43:05,150868,68854489
2022-08-11 11:43:10,215538,92254360
2022-08-11 11:43:15,235883,94326542
2022-08-11 11:43:20,156299,80232817
2022-08-11 11:43:25,197615,83232872
2022-08-11 11:43:30,210969,84993338
2022-08-11 11:43:35,215079,74349490
2022-08-11 11:43:40,195601,54142851
2022-08-11 11:43:45,143973,49364815
2022-08-11 11:43:50,98348,35408314
2022-08-11 11:43:55,177203,88443879
2022-08-11 11:44:00,129928,52493568
2022-08-11 11:44:05,96629,37928495
2022-08-11 11:44:10,57409,21083535
2022-08-11 11:44:15,46974,18447967
2022-08-11 11:44:20,89356,49782280
2022-08-11 11:44:25,114736,62274380
2022-08-11 11:44:30,140455,77013735
2022-08-11 11:44:35,156141,81507922
2022-08-11 11:44:40,172127,68401756
2022-08-11 11:44:45,148927,84270763
2022-08-11 11:44:50,125295,77400429
2022-08-11 11:44:55,148604,98343352
2022-08-11 11:45:00,153156,97740554
2022-08-11 11:45:05,185045,88108152
2022-08-11 11:45:10,183707,91954552
2022-08-11 11:45:15,98900,26798311
2022-08-11 11:45:20,153116,38036997
2022-08-11 11:45:25,238000,107057524
2022-08-11 11:45:30,163308,84352966
2022-08-11 11:45:35,212952,89584112
2022-08-11 11:45:40,238239,91296936
2022-08-11 11:45:45,221618,62642059
2022-08-11 11:45:50,178709,64255958
2022-08-11 11:45:55,135974,36800587
2022-08-11 11:46:00,86557,26137695
2022-08-11 11:46:05,104304,49962785
2022-08-11 11:46:10,136266,46418684
2022-08-11 11:46:15,101805,33361182
2022-08-11 11:46:20,61349,14356950
2022-08-11 11:46:25,48457,8946849
2022-08-11 11:46:30,75597,31256831
2022-08-11 11:46:35,82466,36041381
2022-08-11 11:46:40,117515,58608263
2022-08-11 11:46:45,124360,47806797
2022-08-11 11:46:50,158086,55064269
2022-08-11 11:46:55,132285,58461811
2022-08-11 11:47:00,118228,55409312
2022-08-11 11:47:05,110548,50551341
2022-08-11 11:47:10,122806,59496775
2022-08-11 11:47:15,155268,61848533
2022-08-11 11:47:20,143517,60288248
2022-08-11 11:47:25,122786,40129796
2022-08-11 11:47:30,158732,51555749
2022-08-11 11:47:35,181671,62998542
2022-08-11 11:47:40,117084,53042617
2022-08-11 11:47:45,168727,69109322
2022-08-11 11:47:50,194677,60159759
2022-08-11 11:47:55,175110,38108142
2022-08-11 11:48:00,163803,50923507
2022-08-11 11:48:05,141420,35632393
2022-08-11 11:48:10,90319,31998843
2022-08-11 11:48:15,81525,25733481
2022-08-11 11:48:20,157125,59811436
2022-08-11 11:48:25,85654,31862588
2022-08-11 11:48:30,58531,20394667
2022-08-11 11:48:35,48862,13684207
2022-08-11 11:48:40,75647,32825042
2022-08-11 11:48:45,81862,34059852
2022-08-11 11:48:50,148744,52703165
2022-08-11 11:48:55,142204,52355708
2022-08-11 11:49:00,88891,34265931
2022-08-11 11:49:05,115163,61126465
2022-08-11 11:49:10,115765,59046280
2022-08-11 11:49:15,128846,65681394
2022-08-11 11:49:20,125343,57647111
2022-08-11 11:49:25,168932,63219233
2022-08-11 11:49:30,169772,44971824
2022-08-11 11:49:35,181785,52491263
2022-08-11 11:49:40,158886,54820323
2022-08-11 11:49:45,123763,59862751
2022-08-11 11:49:50,152540,60471891
2022-08-11 11:49:55,206087,63732541
2022-08-11 11:50:00,169917,64040688
2022-08-11 11:50:05,164244,49990814
2022-08-11 11:50:10,158074,37094799
2022-08-11 11:50:15,117114,27543195
2022-08-11 11:50:20,102571,35204591
2022-08-11 11:50:25,142396,63999200
2022-08-11 11:50:30,102678,43452161
2022-08-11 11:50:35,74556,30094720
2022-08-11 11:50:40,73138,33953973
2022-08-11 11:50:45,83410,41357789
2022-08-11 11:50:50,76006,21132872
2022-08-11 11:50:55,81938,13751287
2022-08-11 11:51:00,118573,43071997
2022-08-11 11:51:05,76508,29936328
2022-08-11 11:51:10,110459,57077030
2022-08-11 11:51:15,100255,52311060
2022-08-11 11:51:20,100745,49014682
2022-08-11 11:51:25,113801,53394000
2022-08-11 11:51:30,162674,62205060
2022-08-11 11:51:35,147105,44271327
2022-08-11 11:51:40,148673,43888881
2022-08-11 11:51:45,161168,58569191
2022-08-11 11:51:50,124489,53671312
2022-08-11 11:51:55,146404,55451249
2022-08-11 11:52:00,188732,61841516
2022-08-11 11:52:05,157196,62935567
2022-08-11 11:52:10,144587,41489879
2022-08-11 11:52:15,135105,30634945
2022-08-11 11:52:20,136027,32129086
2022-08-11 11:52:25,114736,27421974
2022-08-11 11:52:30,109203,40503959
2022-08-11 11:52:35,94608,47447860
2022-08-11 11:52:40,65189,21206016
2022-08-11 11:52:45,80095,31603206
2022-08-11 11:52:50,100357,46798939
2022-08-11 11:52:55,98091,28136180
2022-08-11 11:53:00,74922,26307434
2022-08-11 11:53:05,85637,36463488
2022-08-11 11:53:10,108769,35394239
2022-08-11 11:53:15,98224,44386643
2022-08-11 11:53:20,112973,56889889
2022-08-11 11:53:25,106207,52453146
2022-08-11 11:53:30,115667,62260200
2022-08-11 11:53:35,107714,48883489
2022-08-11 11:53:40,139561,49779263
2022-08-11 11:53:45,165382,59179780
2022-08-11 11:53:50,155104,50652807
2022-08-11 11:53:55,143483,38858041
2022-08-11 11:54:00,150445,62875884
2022-08-11 11:54:05,154179,54111553
2022-08-11 11:54:10,168320,61908382
2022-08-11 11:54:15,153821,57296188
2022-08-11 11:54:20,163207,54529864
2022-08-11 11:54:25,126877,35409089
2022-08-11 11:54:30,123340,31846723
2022-08-11 11:54:35,102213,20594263
2022-08-11 11:54:40,83190,24084234
2022-08-11 11:54:45,80348,35292900
2022-08-11 11:54:50,63281,20555698
2022-08-11 11:54:55,66616,27529562
2022-08-11 11:55:00,80392,36440825
2022-08-11 11:55:05,89486,28323502
2022-08-11 11:55:10,63197,15903051
2022-08-11 11:55:15,87731,24443409
2022-08-11 11:55:20,95290,42986240
2022-08-11 11:55:25,95222,40681131
2022-08-11 11:55:30,112236,52668318
2022-08-11 11:55:35,116274,51467702
2022-08-11 11:55:40,122878,46233879
2022-08-11 11:55:45,132188,64972526
2022-08-11 11:55:50,125800,38250214
2022-08-11 11:55:55,160342,42842614
2022-08-11 11:56:00,142579,48131749
2022-08-11 11:56:05,146751,52914288
2022-08-11 11:56:10,151528,55216212
2022-08-11 11:56:15,161263,58380202
2022-08-11 11:56:20,160997,55776416
2022-08-11 11:56:25,152401,53580610
2022-08-11 11:56:30,176437,60062593
2022-08-11 11:56:35,147287,41493281
2022-08-11 11:56:40,112052,19462788
2022-08-11 11:56:45,118733,36201477
2022-08-11 11:56:50,86779,35982076
2022-08-11 11:56:55,80889,34185260
2022-08-11 11:57:00,74553,28014077
2022-08-11 11:57:05,69067,25902547
2022-08-11 11:57:10,97907,33309880
2022-08-11 11:57:15,114654,31814791
2022-08-11 11:57:20,82475,27839083
2022-08-11 11:57:25,69355,31728347
2022-08-11 11:57:30,72506,34661089
2022-08-11 11:57:35,89522,45509893
2022-08-11 11:57:40,100105,48071048
2022-08-11 11:57:45,122474,51990126
2022-08-11 11:57:50,111948,52408763
2022-08-11 11:57:55,158392,55514734
2022-08-11 11:58:00,147907,34483048
2022-08-11 11:58:05,145383,47071375
2022-08-11 11:58:10,141395,54631810
2022-08-11 11:58:15,159212,58271306
2022-08-11 11:58:20,165143,52485773
2022-08-11 11:58:25,152769,61453079
2022-08-11 11:58:30,146513,52269058
2022-08-11 11:58:35,153982,47951964
2022-08-11 11:58:40,147943,41690124
2022-08-11 11:58:45,110302,20298584
2022-08-11 11:58:50,109433,26488230
2022-08-11 11:58:55,86789,39693473
2022-08-11 11:59:00,79451,32243795
2022-08-11 11:59:05,71061,25662647
2022-08-11 11:59:10,86454,36351525
2022-08-11 11:59:15,120715,44069879
2022-08-11 11:59:20,120340,33986966
2022-08-11 11:59:25,69281,23054416
2022-08-11 11:59:30,80725,32336804
2022-08-11 11:59:35,81444,30157895
2022-08-11 11:59:40,111480,47244874
2022-08-11 11:59:45,120020,53915308
2022-08-11 11:59:50,125017,62326895
2022-08-11 11:59:55,148992,64157516
2022-08-11 12:00:00,145425,53246638
2022-08-11 12:00:05,143633,33458837
2022-08-11 12:00:10,163083,54557168
2022-08-11 12:00:15,158786,59857824
2022-08-11 12:00:20,164823,55743065
2022-08-11 12:00:25,174738,59933190
2022-08-11 12:00:30,152032,55623524
2022-08-11 12:00:35,140479,53686764
2022-08-11 12:00:40,172685,58072597
2022-08-11 12:00:45,154447,44916064
2022-08-11 12:00:50,143438,37868518
2022-08-11 12:00:55,113001,29164671
2022-08-11 12:01:00,86064,32799027
2022-08-11 12:01:05,75802,36132736
2022-08-11 12:01:10,72025,31992964
2022-08-11 12:01:15,71294,32867708
2022-08-11 12:01:20,96654,44389075
2022-08-11 12:01:25,124203,36892730
2022-08-11 12:01:30,98108,32935907
2022-08-11 12:01:35,64774,23595429
2022-08-11 12:01:40,63931,22281939
2022-08-11 12:01:45,65087,25376694
2022-08-11 12:01:50,102100,49502695
2022-08-11 12:01:55,121211,54231750
2022-08-11 12:02:00,152998,63501263
2022-08-11 12:02:05,163037,60447129
2022-08-11 12:02:10,149616,52735246
2022-08-11 12:02:15,135060,35878909
2022-08-11 12:02:20,140117,55330283
2022-08-11 12:02:25,159854,61034096
2022-08-11 12:02:30,166728,56100330
2022-08-11 12:02:35,185810,70825240
2022-08-11 12:02:40,138321,55006502
2022-08-11 12:02:45,159954,52987884
2022-08-11 12:02:50,137246,45934514
2022-08-11 12:02:55,131603,29648132
2022-08-11 12:03:00,129457,38510136
2022-08-11 12:03:05,86748,23857305
